PersonalLoan,Age,CCAvg,Education,Experience,Family,Income,Mortgage,CDAccount,CreditCard,Online,SecuritiesAccount
0,41,0.8,2,17,1,81,223,0,0,1,0
0,44,3.3,1,20,2,113,0,0,1,1,0
0,31,3.3,1,6,2,92,0,0,0,0,0
0,50,1.2,1,25,1,81,0,0,0,0,0
0,36,1.2,3,11,3,101,0,0,1,0,1
0,52,3,2,26,3,78,0,0,1,0,0
0,62,0,3,38,2,78,0,0,0,1,0
0,55,1.5,2,30,1,35,118,0,1,0,0
0,61,0.3,3,37,2,9,0,0,0,1,0
0,34,2,2,7,4,82,0,0,1,1,0
0,34,2.5,3,9,1,41,0,0,0,0,0
0,59,1.8,3,35,1,84,0,0,0,1,0
0,41,2.2,2,17,4,42,185,0,0,1,1
0,33,2.3,1,8,3,54,0,0,1,0,0
0,55,0,3,30,2,84,0,0,0,0,0
0,64,3.8,1,40,1,131,0,0,0,0,0
0,44,3.8,3,19,2,85,0,0,0,1,0
0,32,3.4,1,8,4,84,0,0,0,1,0
0,67,2.4,3,41,4,114,0,0,0,1,0
0,40,0.5,3,14,3,61,0,0,0,1,0
0,57,2.2,3,31,1,39,0,0,1,1,0
0,59,1,1,35,2,21,120,0,0,1,0
1,43,5.4,3,17,4,111,0,0,0,1,0
0,58,2.8,1,34,2,68,113,0,0,0,0
1,50,3.6,2,23,4,179,0,0,0,1,0
1,52,4.1,2,27,4,93,0,0,1,0,0
0,35,1.8,1,9,2,85,0,0,0,0,0
0,40,4.1,1,15,1,180,0,0,0,0,0
0,31,1.5,3,5,2,110,0,0,0,1,0
0,32,1.2,1,8,1,65,268,0,0,1,0
1,55,3.9,3,31,1,159,0,0,0,0,0
0,43,3.2,1,19,2,81,0,0,0,1,0
0,31,3.8,1,6,1,132,0,0,0,1,0
0,26,2,2,-1,1,44,0,0,0,0,0
0,58,2.6,1,33,1,98,0,0,0,0,0
0,51,1.5,2,25,2,62,0,0,1,1,0
0,45,4.7,1,21,1,91,0,0,0,1,0
0,56,0.7,2,30,4,29,87,0,0,1,0
0,25,2.1,3,-1,4,101,0,0,1,0,0
0,38,0.7,2,13,3,65,0,0,0,1,0
0,62,2.8,2,36,1,58,0,0,1,0,0
0,39,0.8,3,13,2,32,0,0,0,1,0
1,56,0.5,1,30,4,140,292,0,0,0,0
0,50,0.3,1,25,1,44,187,0,1,1,0
0,52,0.1,3,27,1,113,0,0,0,0,0
0,53,1.3,2,28,1,38,0,0,0,1,0
0,25,0.4,1,-1,4,13,0,0,0,0,1
0,44,2.5,1,20,2,62,0,0,0,1,1
0,42,2,3,12,3,29,0,0,0,0,0
1,42,4,2,16,3,141,0,0,0,0,0
1,63,4.4,2,37,1,132,0,0,0,1,0
0,57,0.3,3,32,1,23,0,0,1,1,0
0,56,0.3,1,32,2,11,89,0,0,0,0
0,60,1.9,2,34,4,90,0,0,0,1,0
0,62,1.9,2,38,1,43,0,0,0,1,0
0,48,2.6,1,22,4,59,0,0,1,1,0
0,37,0.8,3,11,2,28,0,0,0,0,0
0,55,0.7,2,29,2,28,82,0,1,1,0
0,42,1,1,17,3,108,383,0,0,1,0
0,39,2.8,3,13,1,78,0,0,0,0,0
0,47,2.4,1,22,1,65,0,0,0,1,0
0,34,1,1,10,4,25,0,0,0,1,0
0,48,3.8,3,23,2,108,0,0,1,0,0
0,52,0.2,2,27,4,43,0,0,0,1,0
0,53,1,2,29,4,95,0,0,1,1,0
0,49,0.3,1,25,1,24,0,0,0,0,0
0,47,8.8,1,22,2,190,0,0,0,0,0
0,48,0.9,3,24,1,24,0,0,0,0,0
0,38,1.7,1,13,4,41,0,0,0,1,0
0,48,1.1,1,22,3,80,0,0,0,0,0
0,56,2,3,26,3,63,0,0,0,1,0
0,65,2,3,41,3,79,0,0,0,0,0
1,46,3.2,1,20,4,105,0,0,0,0,0
1,60,2,3,35,3,153,0,0,1,0,0
0,50,0.6,1,25,1,114,0,0,1,0,0
0,41,5.2,1,15,1,120,0,0,0,1,0
0,41,4,3,16,1,104,0,1,1,1,0
0,60,1.3,1,35,1,20,0,0,0,1,0
0,57,1.4,1,31,1,41,0,0,0,1,1
0,48,1.3,1,23,2,35,0,0,0,0,0
1,53,2.9,2,27,1,174,0,0,0,1,0
1,42,1.3,3,18,1,164,0,1,1,1,1
0,45,0.1,1,20,1,22,0,0,0,0,0
0,35,3.8,1,10,1,132,82,0,1,0,0
0,34,1.1,3,9,4,32,0,0,0,1,0
0,67,0.1,3,42,3,21,0,0,1,0,0
0,36,1.67,2,9,2,49,0,0,1,0,0
0,37,0.1,2,13,4,79,280,0,0,1,0
0,40,0.8,3,14,2,30,86,0,0,0,0
0,35,7.8,1,10,2,118,358,0,0,0,0
0,60,0.7,3,34,4,11,0,0,0,1,0
0,59,2,3,29,3,61,0,0,0,1,0
0,35,1.2,2,9,4,43,0,0,0,1,1
1,27,5.1,3,1,4,141,354,0,0,0,0
0,29,1.8,3,3,4,54,0,0,0,0,0
0,35,0.3,1,9,2,33,0,0,0,1,1
0,38,1.2,3,13,3,84,121,0,1,1,0
1,62,1,3,37,1,125,0,0,0,1,0
0,43,3.4,1,19,1,110,0,0,1,0,0
0,35,1,1,11,4,14,0,1,1,1,0
0,41,2.8,1,15,2,65,0,0,1,1,0
0,65,2,3,41,3,78,0,1,1,1,0
0,61,0.3,3,35,3,18,0,0,0,0,0
0,55,4.5,3,25,2,95,275,0,0,0,0
0,28,1.8,2,3,2,95,0,0,0,0,0
0,52,1.7,1,26,1,191,0,0,0,1,0
0,34,0.67,3,4,1,19,83,0,0,1,0
0,49,0.6,3,23,4,19,0,0,1,1,0
0,42,0.3,3,18,1,39,0,0,0,1,0
0,49,2.4,1,23,1,93,0,0,1,1,0
1,49,4.6,3,23,3,115,0,0,0,0,0
0,32,2.7,2,6,1,112,408,1,1,1,1
0,59,0.4,1,35,4,40,0,0,0,0,0
0,43,0.6,2,19,3,45,0,0,0,0,0
0,48,5,1,24,1,133,0,0,0,0,0
0,31,1.6,1,5,3,85,87,0,1,1,0
0,30,0.3,2,4,2,18,0,0,0,1,0
0,58,1.3,2,34,4,54,0,0,0,1,0
0,41,2.4,2,15,2,41,105,0,0,0,0
0,38,0.67,3,8,1,21,0,0,0,1,0
0,33,6,1,9,1,152,0,0,1,1,0
0,51,1.6,2,27,1,53,0,0,0,1,0
1,45,5.33,2,18,3,163,0,1,1,0,0
0,34,0.1,2,10,4,84,0,0,0,1,0
0,39,0.9,3,13,3,59,199,0,0,1,1
0,44,0.5,2,18,3,33,0,0,0,0,0
0,55,4.9,1,29,4,81,209,0,0,1,0
1,28,7.2,2,2,3,182,442,1,1,1,0
0,57,2.2,3,31,1,61,0,0,0,0,0
0,43,1.1,2,18,4,88,0,0,0,1,0
0,46,2.8,1,21,2,170,0,0,0,0,0
0,35,0.7,3,10,4,83,315,0,0,1,0
0,25,0.6,2,0,4,44,0,0,1,0,0
0,65,2,3,41,3,83,0,0,0,1,0
0,64,0.8,2,38,1,21,76,0,1,0,0
0,39,3.5,1,15,1,143,0,0,1,1,0
0,62,2.8,1,36,2,103,0,1,0,1,1
1,46,4.1,1,22,3,135,213,0,0,1,0
0,36,8.6,1,11,1,162,153,0,0,1,1
0,42,0.4,1,17,4,73,0,0,0,0,1
1,35,0.8,3,10,4,142,0,0,0,0,0
0,63,0.2,3,37,2,25,0,0,0,1,0
0,45,3.3,1,21,2,115,85,0,0,1,0
0,27,0.8,1,3,3,88,238,0,0,0,0
0,29,0.3,3,3,3,73,0,0,0,0,0
0,55,0.8,3,29,1,94,221,0,0,0,0
0,32,1,1,7,1,58,0,0,0,1,0
0,37,0.9,2,11,3,81,0,0,1,1,0
0,25,2.1,3,-1,4,113,0,0,0,1,0
0,41,1.4,2,16,2,35,135,0,0,0,0
0,52,0,1,28,1,65,0,0,1,1,0
0,31,6.7,1,6,2,170,137,0,0,1,0
0,40,2.4,2,14,2,62,0,0,1,1,0
0,54,2.1,3,29,2,54,97,0,0,0,0
0,48,1.2,2,22,1,39,0,0,0,0,0
0,39,1.4,3,15,1,28,118,0,1,1,0
0,64,0,3,40,2,95,0,0,1,1,0
1,54,3.7,2,29,3,82,0,0,0,1,0
0,39,0.6,3,14,1,21,101,0,0,0,0
0,55,2.1,3,30,2,50,0,0,0,1,0
0,42,2,3,12,3,34,0,0,1,0,0
0,58,0.7,3,32,4,19,0,0,0,0,0
0,45,1.9,1,21,4,71,0,0,0,1,0
0,29,2,2,5,2,113,84,0,1,1,0
0,36,0.2,3,11,4,9,0,0,0,1,0
0,63,2,1,37,1,118,427,0,0,0,0
0,55,4.9,1,29,4,79,0,0,0,0,0
0,54,1.4,3,24,3,72,0,0,1,0,0
0,61,1.3,1,36,1,18,0,0,0,0,0
0,36,2.2,1,12,2,93,0,0,1,1,0
0,61,0,2,37,1,62,244,0,0,1,0
0,39,1,2,12,3,23,0,0,1,1,0
0,57,1.4,3,31,3,40,0,1,1,1,0
0,35,1.7,1,10,4,34,87,0,1,1,0
0,66,0.8,3,41,1,114,0,0,1,1,0
0,49,2.4,1,23,1,125,0,0,1,0,0
0,48,1.4,3,23,1,41,0,0,1,0,0
0,61,1,3,35,2,38,0,0,0,0,0
0,44,0,2,19,4,45,0,0,1,1,0
0,23,1,1,-1,4,12,90,0,0,1,0
0,31,1.5,3,5,2,115,189,0,0,1,0
0,39,8,1,15,2,175,0,0,0,1,0
0,45,0.9,3,21,1,24,0,0,0,0,0
0,39,1.4,2,14,2,28,108,0,1,0,0
0,64,0.3,1,38,2,32,0,0,1,1,0
0,64,1.7,3,38,2,63,184,0,0,1,1
0,47,1,1,23,1,32,0,0,1,0,0
0,34,1.3,1,9,4,60,0,0,0,0,1
0,56,1.6,3,31,2,53,78,0,0,0,0
0,33,1.3,1,8,4,58,0,0,0,0,1
0,56,2.5,2,29,4,42,0,0,0,0,0
0,57,0.7,2,31,4,39,0,0,0,1,1
0,43,2.8,1,17,1,72,271,0,0,1,0
0,43,0.1,1,17,3,80,0,1,1,1,0
0,26,0.6,2,1,4,39,0,0,1,0,0
0,64,0.3,3,40,2,18,0,1,1,1,1
0,43,0.5,3,18,1,30,0,0,0,1,0
0,44,2.8,1,18,1,54,202,0,0,0,0
0,60,0.9,1,35,1,128,0,0,0,1,0
0,37,1.5,2,13,1,38,116,0,1,0,0
0,56,7.4,1,32,1,120,186,0,0,1,0
0,54,0.1,3,29,4,25,109,0,0,0,0
0,43,1.9,3,18,4,85,110,0,1,1,0
1,57,4.8,2,32,3,135,0,1,0,1,1
0,29,0.5,3,4,4,14,0,0,1,0,0
0,54,1.6,3,30,1,70,251,0,1,1,0
0,61,0.4,2,37,3,23,0,0,0,0,0
0,29,0.3,2,3,4,31,0,0,0,1,0
0,47,0.3,1,21,1,132,0,0,0,1,0
0,43,0.5,1,19,3,28,0,0,1,1,0
1,46,4.7,3,22,2,125,0,0,0,1,0
0,55,2.8,1,31,2,91,0,0,0,1,0
0,48,2.8,1,23,2,191,231,0,1,0,0
0,26,1.8,2,1,2,88,0,0,0,0,0
0,63,2.4,3,37,4,84,0,0,1,1,0
0,57,2,3,27,3,64,142,0,0,1,0
0,58,0.5,2,33,2,28,146,0,0,1,1
0,28,0.8,1,3,1,149,0,0,0,1,0
1,61,4.25,1,37,4,172,0,1,1,1,0
0,65,1.9,2,41,1,42,0,0,0,0,0
0,33,1,2,6,2,53,96,0,1,0,0
1,63,0.2,3,37,2,149,364,0,0,1,0
0,43,1.8,2,19,2,113,0,0,1,0,0
0,26,2.5,1,2,2,79,0,0,0,1,0
0,57,0.5,1,31,2,175,429,0,1,1,0
0,50,1.4,3,25,1,38,0,0,0,1,0
1,54,3,2,27,4,120,431,0,0,1,0
0,59,0.7,1,34,4,52,0,0,0,0,1
0,49,0.7,2,24,2,42,0,0,0,1,0
0,54,0.3,1,30,1,13,0,0,0,0,0
0,65,6.9,1,39,2,141,0,0,0,1,1
0,34,4.33,1,10,2,131,156,0,1,1,0
1,31,1.5,3,6,1,133,0,0,0,0,0
0,31,2.5,1,6,2,64,0,0,0,1,0
0,64,1.5,1,39,2,49,0,0,0,1,1
0,52,0.3,3,26,1,34,0,0,0,1,0
0,57,4.3,1,33,1,91,81,0,0,0,1
0,60,4.7,1,36,1,195,0,0,0,1,0
0,45,2.5,2,18,3,53,112,0,0,0,0
0,39,0.8,3,13,2,39,0,0,0,0,0
0,25,1,1,1,4,20,0,0,1,0,0
0,29,1.8,3,4,4,104,0,0,1,0,0
0,40,1.1,2,15,2,51,131,0,0,1,0
1,36,6.4,1,12,3,154,0,0,0,0,1
0,33,1.33,1,9,1,38,115,0,0,0,0
0,51,0.4,1,27,2,12,0,0,1,0,0
0,35,0.6,3,9,1,28,0,0,1,0,0
0,54,0.4,3,28,2,33,0,0,0,1,0
0,29,1.5,2,2,4,31,0,0,0,0,0
0,32,1.8,2,8,1,44,192,0,0,1,0
0,37,2,3,13,4,49,192,0,0,0,0
0,55,0.3,1,31,2,134,0,0,0,0,0
1,30,0.8,3,6,4,182,94,0,0,1,0
0,49,0.3,1,23,1,114,286,0,0,1,0
0,51,2.8,2,26,1,90,0,0,1,1,0
0,65,1.7,3,39,4,105,0,0,0,1,1
0,32,2,1,8,3,58,90,0,0,1,0
0,29,2.1,3,3,4,53,0,0,0,1,0
0,46,0.6,3,20,4,15,0,0,0,1,1
0,64,0.8,3,39,1,103,0,0,1,1,0
0,27,1.8,2,1,4,58,154,1,1,1,0
0,50,2.67,2,23,1,83,0,1,1,1,0
1,33,4.3,3,9,1,125,0,0,0,1,0
0,38,0.9,3,12,3,61,0,0,0,0,0
0,38,2.33,2,11,3,69,0,0,0,0,0
0,37,1.5,3,11,1,89,0,0,0,1,0
0,46,2.9,1,20,4,70,0,0,1,0,0
0,31,1,2,4,2,39,0,0,0,0,0
0,35,1.2,2,9,4,41,0,0,0,1,0
0,50,0.4,1,26,2,148,508,0,0,0,0
0,45,0.6,2,21,3,38,148,0,0,1,0
1,30,3.9,3,6,1,95,146,0,1,0,0
0,60,6,1,36,2,129,0,0,0,0,0
0,31,1.8,2,5,4,84,0,0,0,1,1
0,60,1.3,2,35,3,29,0,0,0,0,0
0,36,0.8,3,10,2,30,0,0,0,1,0
0,64,0,3,40,2,90,134,0,0,0,0
0,29,0.8,1,4,1,150,0,0,1,0,0
0,58,0.9,2,33,4,15,0,0,0,0,0
0,59,0.9,2,34,4,13,0,0,0,0,0
0,58,0.2,3,33,2,9,0,0,0,1,0
0,35,1.1,3,10,4,24,0,0,0,0,0
0,43,2.2,2,17,3,41,0,0,0,1,0
0,33,1,1,7,4,25,0,0,1,1,0
0,54,2.8,2,28,4,49,0,0,0,0,1
0,38,0.9,3,12,3,58,128,0,1,0,0
0,38,0,1,12,2,141,0,0,1,1,0
0,57,2.1,1,32,4,50,211,0,0,0,0
0,34,2,1,10,3,61,0,0,1,0,0
0,52,1.2,1,27,1,65,0,0,1,1,0
0,50,0.3,1,24,1,112,229,0,0,0,0
0,60,0.3,3,34,3,19,0,0,0,1,0
0,26,0.1,2,0,1,23,0,0,0,0,0
0,56,2.2,3,30,1,60,0,0,0,0,0
0,39,0.3,1,15,4,30,0,0,1,0,1
1,45,5.4,1,20,4,144,210,0,0,1,0
1,30,3,3,5,4,118,0,0,0,1,0
0,37,0,1,11,2,194,0,0,0,0,0
0,45,1.1,1,19,3,109,0,0,0,0,0
0,48,2.4,1,22,1,174,0,0,0,1,0
0,65,1.1,3,40,1,34,119,0,1,1,0
0,46,0.7,2,20,3,84,0,0,0,1,0
0,40,2,2,16,1,41,0,0,1,0,0
0,33,1.6,1,7,3,92,0,0,0,0,0
0,40,0.75,3,10,1,19,116,0,0,0,0
0,60,0.5,2,35,3,55,172,0,0,0,0
0,51,0.5,2,27,4,22,0,0,1,1,0
0,41,7,1,16,1,155,0,0,0,0,0
0,37,2,3,13,4,72,0,0,0,0,1
0,35,2.7,2,9,1,81,0,0,0,1,0
0,35,1.7,1,11,1,30,0,0,1,0,1
0,46,2.9,1,20,4,54,189,0,1,1,0
0,60,2.5,1,34,3,60,0,0,0,1,0
0,51,1.5,2,25,1,68,0,0,0,0,0
0,31,2.2,2,5,4,65,126,0,0,1,0
0,30,1,2,6,3,31,142,0,0,0,0
1,32,6.5,3,8,1,169,272,1,0,1,1
1,53,0.9,3,27,1,139,0,0,0,0,0
0,33,0.6,3,7,1,29,0,0,0,0,0
0,40,1.1,2,15,2,43,0,0,1,0,0
0,57,2.8,1,33,2,80,0,0,1,1,0
0,51,1.3,2,26,1,43,123,0,0,1,0
0,30,4.5,1,4,2,194,0,0,1,0,0
0,41,0.8,3,15,2,24,0,0,0,1,1
0,54,0.6,3,29,2,32,0,0,1,1,0
1,42,5.6,1,18,3,153,416,0,0,0,0
0,30,0.4,3,6,1,30,0,0,1,1,0
1,60,5.6,1,36,3,165,0,0,1,0,0
0,56,0.3,2,30,3,64,0,0,1,0,0
0,63,0.6,2,38,4,15,83,0,0,0,0
0,56,0.3,2,30,3,70,0,0,0,0,0
0,39,2,3,9,3,32,0,0,0,1,0
1,29,4.1,2,5,2,128,209,0,0,1,0
0,28,2.9,3,2,1,84,102,1,1,0,1
0,41,2.2,3,16,2,62,0,0,1,1,0
0,28,1,2,4,3,33,0,0,1,0,0
0,49,0,1,25,1,65,0,0,0,1,0
0,30,1.5,2,3,4,33,85,0,0,0,0
0,63,0.8,2,37,1,15,115,0,0,1,0
0,45,1,2,18,3,45,0,0,0,1,0
0,40,3.9,1,15,2,132,0,0,0,1,0
0,28,0.1,2,4,3,29,0,0,0,1,0
0,62,0,2,38,1,65,0,0,0,1,0
0,38,2.4,2,12,2,52,147,0,0,0,0
0,32,0.1,1,7,2,64,0,0,1,1,0
0,58,2.3,3,32,2,73,224,0,1,1,0
0,33,0.67,3,3,1,20,0,0,0,0,0
0,60,0.3,1,34,2,44,192,0,0,1,0
0,34,2.5,1,8,1,79,0,0,0,1,0
0,38,1.8,2,14,2,104,79,0,0,0,0
0,44,4.7,1,20,1,88,0,0,0,0,0
0,56,2,3,26,3,51,0,0,0,1,0
0,37,0.9,2,11,3,61,0,0,0,0,0
0,45,0.1,3,19,2,23,91,1,1,1,0
0,44,2.1,3,20,2,38,95,0,0,1,0
0,37,2.6,2,13,3,75,0,0,0,0,1
0,47,0.1,1,21,4,42,0,0,1,1,0
0,51,0.1,1,25,4,45,0,0,1,1,0
0,63,0.5,2,38,3,59,0,0,0,1,0
1,61,2.6,3,31,2,130,0,0,0,0,0
0,43,0,3,18,2,9,96,0,1,1,0
0,41,0.9,3,15,3,62,0,0,0,0,0
0,59,4.7,1,35,1,202,553,0,0,0,0
0,29,4.3,1,5,1,162,0,0,1,0,0
0,32,1.6,1,6,3,93,79,0,0,1,0
0,64,0.9,1,39,1,145,0,0,0,0,0
1,50,4.6,1,25,1,99,368,1,1,0,1
1,35,5.8,3,11,1,148,0,0,0,1,0
1,34,5.4,2,10,3,154,0,0,0,1,0
0,58,6,1,34,2,149,0,0,1,1,0
0,41,1.5,3,15,1,69,78,0,0,1,0
0,37,0.3,1,11,2,30,146,0,0,0,0
0,35,1,2,8,2,48,0,0,0,1,0
0,45,0.3,3,20,1,42,0,0,0,1,0
0,53,0.3,1,29,2,132,403,0,0,0,0
0,53,1.7,2,27,3,81,193,0,0,1,0
0,54,3.8,2,29,4,60,0,0,1,1,0
0,28,1.7,2,3,4,45,95,0,0,0,0
0,58,1.4,3,28,1,70,0,0,0,0,0
0,47,2.9,1,21,4,71,0,0,0,1,0
0,24,1,3,-3,4,28,0,0,0,0,0
0,27,0.2,1,1,2,83,0,0,1,0,0
0,42,3.4,1,18,1,131,0,0,1,0,0
0,50,0,1,26,1,82,0,0,1,1,0
0,41,4,3,16,1,79,225,0,0,1,0
0,46,1.9,3,21,4,51,0,0,0,0,0
0,46,6.3,1,20,2,111,0,0,1,0,0
0,51,0.3,1,25,1,93,0,0,0,1,0
0,59,2.3,3,35,4,73,0,0,0,0,0
0,58,0.5,2,33,2,24,0,0,0,1,0
0,37,0.9,2,11,3,64,0,0,0,1,0
0,39,1,1,14,3,104,242,0,0,1,0
0,47,1.9,3,22,4,38,0,0,0,1,0
0,51,8.1,1,26,1,191,0,0,0,1,1
0,64,1.67,3,34,4,53,0,0,1,0,0
0,59,2.3,3,35,4,74,0,0,0,0,0
0,55,0.7,3,29,4,21,0,0,0,1,1
0,57,1.6,3,32,3,80,144,0,1,1,0
0,59,2.5,1,33,4,41,174,0,0,0,0
0,42,3.7,3,17,1,79,0,0,1,0,1
1,34,6.9,2,9,3,141,260,0,0,1,0
0,41,1,2,14,3,32,0,0,1,0,0
0,43,2,3,13,3,38,0,0,0,1,0
0,53,1.8,2,29,3,85,0,0,0,1,0
0,47,0.8,3,21,2,93,107,0,0,0,0
1,49,1.9,3,23,1,140,0,0,1,0,0
0,35,2.2,2,9,4,69,0,0,1,0,0
0,52,2,2,27,2,32,0,0,1,0,0
0,53,0.9,1,28,4,61,177,0,0,0,0
0,48,2.4,1,22,1,125,0,0,0,1,0
0,35,1,2,8,4,30,0,0,0,0,1
0,52,2.4,2,26,2,104,0,0,1,1,0
0,60,0.1,1,35,1,24,0,0,0,0,0
0,33,0.4,2,7,1,22,0,0,0,0,0
0,38,2.4,2,12,2,59,0,0,0,0,0
1,29,4.1,2,4,1,120,0,1,1,0,1
0,35,0,1,9,2,164,500,0,0,0,0
0,26,1.6,1,2,4,60,0,1,1,1,0
0,48,1.9,2,24,3,43,0,0,0,1,0
0,43,2.33,1,19,3,70,0,0,0,0,1
0,60,2.8,1,35,2,51,0,0,0,1,0
0,27,1.6,1,3,4,59,0,0,0,1,0
1,38,0.3,3,13,4,129,75,0,0,1,0
0,40,1.4,2,15,2,22,0,0,1,1,0
0,38,0.4,2,14,4,29,0,0,0,1,0
0,50,0.4,3,25,1,18,0,0,0,1,0
0,38,0.5,3,13,3,65,0,0,0,1,0
0,34,1.3,1,9,4,65,0,0,1,0,0
0,42,0.2,1,16,1,38,0,0,0,0,1
0,60,2,1,34,2,110,0,0,0,1,0
0,62,1.5,2,37,1,22,111,0,0,1,0
0,59,0.3,1,33,2,43,0,0,1,0,0
0,49,0.6,1,25,4,30,0,0,0,0,0
0,49,6.3,1,23,2,134,0,0,0,1,0
0,36,1.3,1,11,3,32,0,0,0,0,0
0,33,4.3,1,9,1,139,0,0,0,0,0
0,43,0.7,1,17,2,45,0,0,0,0,0
0,53,3,2,27,3,62,0,0,0,0,1
0,57,1.7,2,31,4,51,103,0,0,1,0
0,53,0.8,3,27,1,93,313,0,0,0,0
0,60,1.3,1,35,1,122,0,0,0,0,0
0,34,1.33,1,10,1,45,0,0,0,0,0
0,51,8.1,1,26,1,179,0,0,0,1,1
0,36,2.8,1,12,3,64,205,0,1,0,0
0,63,1.1,1,39,2,41,0,0,0,0,0
0,37,0.6,3,13,2,58,0,0,1,0,0
0,57,2.2,1,33,4,64,0,0,0,1,0
0,52,1.7,2,27,3,28,0,0,0,0,0
0,38,0.67,3,8,1,21,0,0,0,1,0
0,61,2.8,2,35,1,60,0,0,0,1,0
0,31,0.2,1,5,2,78,0,0,1,0,0
0,39,0.5,3,13,3,59,0,0,0,0,0
0,38,0.5,3,12,3,59,0,1,1,1,1
0,46,1.4,2,22,4,83,0,0,1,1,0
0,48,5.7,1,22,1,128,0,0,0,0,1
0,58,2.6,1,33,1,95,0,0,0,1,0
1,50,4.3,3,25,4,160,410,0,0,0,0
0,67,2.4,3,41,4,78,0,0,0,0,1
1,36,5.1,2,11,2,184,0,0,0,0,0
0,30,1,1,4,3,30,0,0,0,1,0
0,58,1.6,3,33,2,51,123,0,0,1,0
0,43,0.6,3,18,1,35,0,0,0,0,0
0,31,4,3,1,4,74,0,0,0,0,0
0,37,1.2,2,11,4,43,0,0,0,0,1
0,49,1,2,22,2,23,0,0,1,1,0
0,27,0.4,1,1,4,20,99,0,0,1,0
0,50,0.6,1,25,1,112,0,0,0,0,0
0,46,0.7,2,20,3,74,0,0,1,1,0
0,49,0.4,3,23,2,65,232,0,1,0,0
0,29,0.2,1,5,2,124,0,0,1,0,0
0,55,2.5,1,29,3,65,0,0,0,0,0
0,61,2,3,37,3,73,285,0,0,0,0
0,45,0.1,3,19,2,8,0,0,1,0,0
0,33,2.3,1,8,3,53,76,0,0,1,0
1,63,2.6,3,39,3,131,229,0,0,1,0
0,32,0.3,1,6,4,13,0,1,1,1,1
0,42,2.4,1,17,1,60,98,0,0,1,0
0,51,1.6,2,27,1,45,82,0,0,1,0
0,44,2.1,3,20,2,39,119,0,0,0,0
0,33,2,2,6,4,78,0,0,0,0,0
0,39,0.5,3,13,3,43,0,0,0,1,0
0,56,0.3,1,30,2,31,109,1,1,1,1
1,28,2.4,2,3,3,118,161,0,0,0,0
0,43,0.1,1,17,3,82,0,0,0,1,0
0,30,2.5,1,6,3,112,0,0,0,1,0
0,34,0.4,2,8,1,10,0,0,0,1,0
0,26,0.9,3,1,2,18,95,0,0,0,0
0,58,0.3,2,32,3,72,0,0,0,1,0
0,43,0.2,3,19,4,72,0,0,0,1,0
0,40,5.2,1,14,1,78,0,0,0,1,0
0,54,1.8,2,30,3,78,0,0,0,0,0
0,44,0.5,3,19,1,30,0,0,0,1,0
0,54,1.4,1,28,3,45,0,0,1,0,0
0,39,0.4,1,14,2,80,0,0,0,0,0
0,59,4.7,1,35,1,174,0,0,1,1,0
0,53,3.2,3,29,2,51,0,0,0,1,0
0,32,6,1,8,1,181,0,1,1,1,0
0,40,1.4,2,14,4,78,194,0,1,1,0
0,54,1.6,3,29,3,79,0,0,0,0,0
0,27,5.4,1,3,1,119,118,0,0,1,0
0,63,1.2,2,39,4,49,109,1,1,1,1
1,26,3.9,2,0,3,83,0,0,0,1,0
0,33,2.7,2,7,1,100,126,0,0,1,0
0,43,2.33,1,19,3,70,0,0,0,1,0
0,57,0.5,2,32,3,52,0,0,0,1,0
0,26,1,1,2,4,12,0,0,0,1,0
0,55,1.3,3,30,4,82,219,0,1,0,0
0,30,0.3,2,4,2,34,0,0,1,1,0
0,63,2.4,3,37,4,112,0,0,1,1,0
0,55,1,3,25,3,42,0,0,0,1,0
0,35,2.2,1,11,2,83,0,0,0,0,0
1,45,1.4,2,21,1,142,0,0,0,1,0
0,47,6.67,1,23,2,199,0,0,0,1,0
0,31,1.5,2,4,4,29,121,0,1,1,0
0,56,1.4,3,26,3,70,273,0,1,1,0
0,49,0.7,3,24,2,25,0,0,0,1,0
0,53,1.1,1,27,2,84,0,0,0,1,0
0,62,4.4,1,36,3,81,0,0,1,0,0
0,63,0.4,1,37,2,15,0,0,0,0,0
0,26,0.3,3,0,3,54,0,0,0,1,0
1,59,3.8,2,35,4,108,304,0,0,1,0
0,40,2.67,1,16,4,83,0,0,1,1,0
0,42,0.7,3,16,1,62,170,1,1,1,0
0,29,3.3,1,4,2,134,204,0,0,0,0
0,40,2.33,1,16,3,75,79,0,0,0,0
0,31,2,2,7,2,109,341,0,1,0,0
0,35,3,1,10,2,152,0,0,0,1,0
0,62,2.4,3,36,4,83,0,0,0,0,1
0,51,1.8,3,26,4,52,0,0,0,1,0
0,32,2,3,6,2,31,0,0,1,1,0
1,27,2.7,3,3,3,135,449,0,1,0,0
0,62,0.9,1,37,1,98,151,0,0,1,0
0,66,0.6,2,41,4,14,0,0,0,0,0
0,53,2.6,1,27,4,64,0,0,1,1,0
0,49,6.8,1,25,2,109,0,0,0,0,0
0,65,1.3,1,40,1,118,333,1,1,1,0
0,30,2.2,2,5,4,80,0,0,0,1,1
0,60,1.4,3,34,3,51,0,0,0,0,0
1,30,3.8,2,6,4,115,0,0,0,1,0
0,54,2.4,1,28,1,83,0,0,0,1,0
0,54,0.3,1,28,1,90,0,0,0,1,0
0,37,1.7,1,12,4,28,0,1,0,1,1
